manual_id,lat,lon,source,year,lat_coord,lon_coord
4006,50.67453256,-121.2521815,Pheromone trapping,2003,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2004,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2005,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2006,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2007,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2008,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2009,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2010,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2011,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2012,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2013,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2016,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2017,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2018,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2019,50.75,-121.25
4006,50.67453256,-121.2521815,Pheromone trapping,2020,50.75,-121.25
521,45.79167,-117.08333,Pheromone trapping,1998,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,2009,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,1999,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,1987,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,2010,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,2019,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,1983,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,2008,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,1990,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,2018,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,2021,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,2001,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,2022,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,1991,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,1992,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,1982,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,1986,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,2000,45.75,-117
521,45.79167,-117.08333,Pheromone trapping,1981,45.75,-117
344,48.06194,-120.06722,Pheromone trapping,2005,48,-120
344,48.06194,-120.06722,Pheromone trapping,1989,48,-120
344,48.06194,-120.06722,Pheromone trapping,2003,48,-120
344,48.06194,-120.06722,Pheromone trapping,1998,48,-120
344,48.06194,-120.06722,Pheromone trapping,2010,48,-120
344,48.06194,-120.06722,Pheromone trapping,1994,48,-120
344,48.06194,-120.06722,Pheromone trapping,1997,48,-120
344,48.06194,-120.06722,Pheromone trapping,1995,48,-120
344,48.06194,-120.06722,Pheromone trapping,2016,48,-120
344,48.06194,-120.06722,Pheromone trapping,2007,48,-120
344,48.06194,-120.06722,Pheromone trapping,2001,48,-120
344,48.06194,-120.06722,Pheromone trapping,2022,48,-120
344,48.06194,-120.06722,Pheromone trapping,2018,48,-120
344,48.06194,-120.06722,Pheromone trapping,2019,48,-120
344,48.06194,-120.06722,Pheromone trapping,2021,48,-120
344,48.06194,-120.06722,Pheromone trapping,2017,48,-120
344,48.06194,-120.06722,Pheromone trapping,1999,48,-120
344,48.06194,-120.06722,Pheromone trapping,2008,48,-120
344,48.06194,-120.06722,Pheromone trapping,1990,48,-120
344,48.06194,-120.06722,Pheromone trapping,1991,48,-120
344,48.06194,-120.06722,Pheromone trapping,1996,48,-120
344,48.06194,-120.06722,Pheromone trapping,2004,48,-120
344,48.06194,-120.06722,Pheromone trapping,2009,48,-120
344,48.06194,-120.06722,Pheromone trapping,1992,48,-120
344,48.06194,-120.06722,Pheromone trapping,2011,48,-120
344,48.06194,-120.06722,Pheromone trapping,2000,48,-120
344,48.06194,-120.06722,Pheromone trapping,2002,48,-120
344,48.06194,-120.06722,Pheromone trapping,2020,48,-120
344,48.06194,-120.06722,Pheromone trapping,2006,48,-120
344,48.06194,-120.06722,Pheromone trapping,1993,48,-120
1190,46.02252,-121.37555,Pheromone trapping,1998,46,-121.5
1190,46.02252,-121.37555,Pheromone trapping,1997,46,-121.5
1001,37.344453,-119.506744,Pheromone trapping,2000,37.25,-119.5
1001,37.344453,-119.506744,Pheromone trapping,2003,37.25,-119.5
1001,37.344453,-119.506744,Pheromone trapping,2005,37.25,-119.5
1001,37.344453,-119.506744,Pheromone trapping,2002,37.25,-119.5
1001,37.344453,-119.506744,Pheromone trapping,2004,37.25,-119.5
1001,37.344453,-119.506744,Pheromone trapping,2001,37.25,-119.5
1001,37.344453,-119.506744,Pheromone trapping,2008,37.25,-119.5
2087,43.623356,-115.271301,Pheromone trapping,1991,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,1992,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,1994,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,1996,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,1997,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,1998,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,1999,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2000,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2001,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2014,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2015,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2016,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2017,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2018,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2019,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2020,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2021,43.5,-115.25
2087,43.623356,-115.271301,Pheromone trapping,2022,43.5,-115.25
647,48.24756,-119.14069,Pheromone trapping,1987,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1988,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2001,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1990,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2011,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1999,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1983,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1981,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2022,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1989,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1995,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2017,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1982,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1996,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2009,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1985,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1986,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1991,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2019,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1997,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2000,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2015,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1998,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2016,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2021,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,1992,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2018,48.25,-119.25
647,48.24756,-119.14069,Pheromone trapping,2010,48.25,-119.25
488,45.42786,-118.16547,Pheromone trapping,2008,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,1986,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,2011,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,2010,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,2009,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,2018,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,1981,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,2020,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,2021,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,2022,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,2019,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,1991,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,1990,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,1982,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,2005,45.5,-118.25
488,45.42786,-118.16547,Pheromone trapping,1998,45.5,-118.25
1561,44.06934,-118.78682,Pheromone trapping,1981,44,-118.75
919,48.61415,-119.71036,Pheromone trapping,1985,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2007,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2008,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1989,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1981,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1998,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1983,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1986,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1991,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1984,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2001,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2017,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1997,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2010,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1996,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1987,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2012,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2000,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2003,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1999,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1994,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2005,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1982,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2006,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2015,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1995,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2002,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,1990,48.5,-119.75
919,48.61415,-119.71036,Pheromone trapping,2011,48.5,-119.75
3023,51.049999,-121.666672,Pheromone trapping,2002,51,-121.75
3023,51.049999,-121.666672,Pheromone trapping,2003,51,-121.75
3023,51.049999,-121.666672,Pheromone trapping,2006,51,-121.75
3023,51.049999,-121.666672,Pheromone trapping,2007,51,-121.75
3023,51.049999,-121.666672,Pheromone trapping,2008,51,-121.75
3023,51.049999,-121.666672,Pheromone trapping,2009,51,-121.75
3023,51.049999,-121.666672,Pheromone trapping,2011,51,-121.75
3023,51.049999,-121.666672,Pheromone trapping,2012,51,-121.75
1481,47.73803,-120.48454,Pheromone trapping,1981,47.75,-120.5
1481,47.73803,-120.48454,Pheromone trapping,1983,47.75,-120.5
2067,44.738067,-116.625366,Pheromone trapping,1991,44.75,-116.75
2067,44.738067,-116.625366,Pheromone trapping,1995,44.75,-116.75
2067,44.738067,-116.625366,Pheromone trapping,1998,44.75,-116.75
2067,44.738067,-116.625366,Pheromone trapping,2000,44.75,-116.75
2067,44.738067,-116.625366,Pheromone trapping,2001,44.75,-116.75
1144,47.83629,-117.23732,Pheromone trapping,2018,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2009,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2011,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2020,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2000,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2001,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2005,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2008,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2006,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2021,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2016,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2002,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,1999,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,2010,47.75,-117.25
1144,47.83629,-117.23732,Pheromone trapping,1998,47.75,-117.25
1459,47.98253,-120.34264,Pheromone trapping,1980,48,-120.25
1663,47.67855,-120.7299,Pheromone trapping,1982,47.75,-120.75
1663,47.67855,-120.7299,Pheromone trapping,1983,47.75,-120.75
427,39.080568,-120.416609,Pheromone trapping,1990,39,-120.5
323,48.73167,-119.17528,Pheromone trapping,2020,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2009,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2010,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2021,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2019,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2011,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2017,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,1989,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2014,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2001,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,1997,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2007,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2018,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2008,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2015,48.75,-119.25
323,48.73167,-119.17528,Pheromone trapping,2006,48.75,-119.25
3037,51.1022311,-121.5640116,Pheromone trapping,2002,51,-121.5
3037,51.1022311,-121.5640116,Pheromone trapping,2003,51,-121.5
3037,51.1022311,-121.5640116,Pheromone trapping,2005,51,-121.5
3037,51.1022311,-121.5640116,Pheromone trapping,2006,51,-121.5
3037,51.1022311,-121.5640116,Pheromone trapping,2007,51,-121.5
3037,51.1022311,-121.5640116,Pheromone trapping,2008,51,-121.5
3037,51.1022311,-121.5640116,Pheromone trapping,2009,51,-121.5
646,48.07147,-118.79486,Pheromone trapping,2010,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1988,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1982,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2011,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1987,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2020,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1990,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2021,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2000,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1985,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1996,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2001,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2009,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1992,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2018,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2007,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1998,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2017,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2015,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1997,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1999,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,1981,48,-118.75
646,48.07147,-118.79486,Pheromone trapping,2022,48,-118.75
636,48.41881,-118.25933,Pheromone trapping,2010,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2002,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2011,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2015,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1988,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1999,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2006,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1997,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1987,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1992,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2005,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2000,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1989,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1994,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1990,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1998,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2016,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1995,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2001,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2014,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1981,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2018,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2007,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1996,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1983,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2009,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1982,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1984,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2003,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1986,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2022,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2004,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2008,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,2017,48.5,-118.25
636,48.41881,-118.25933,Pheromone trapping,1991,48.5,-118.25
651,48.0178,-118.78411,Pheromone trapping,2001,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1981,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1982,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1984,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1997,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2000,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2012,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2003,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1983,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1996,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2010,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1993,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1991,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2018,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1998,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1990,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1988,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1987,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1989,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1992,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2019,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2011,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2020,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2016,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1985,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2006,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1999,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,2013,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1995,48,-118.75
651,48.0178,-118.78411,Pheromone trapping,1986,48,-118.75
1698,48.1272,-120.15098,Pheromone trapping,1987,48.25,-120.25
2038,44.665491,-116.86794,Pheromone trapping,1991,44.75,-116.75
2038,44.665491,-116.86794,Pheromone trapping,1992,44.75,-116.75
2038,44.665491,-116.86794,Pheromone trapping,1997,44.75,-116.75
2038,44.665491,-116.86794,Pheromone trapping,1998,44.75,-116.75
2038,44.665491,-116.86794,Pheromone trapping,1999,44.75,-116.75
2038,44.665491,-116.86794,Pheromone trapping,2000,44.75,-116.75
2038,44.665491,-116.86794,Pheromone trapping,2001,44.75,-116.75
2038,44.665491,-116.86794,Pheromone trapping,2002,44.75,-116.75
945,47.79015,-117.58021,Pheromone trapping,1986,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1981,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,2010,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1993,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1985,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1987,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1990,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1999,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1998,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1991,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1982,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1989,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,2001,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,2017,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,2012,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,2022,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1983,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1988,47.75,-117.5
945,47.79015,-117.58021,Pheromone trapping,1984,47.75,-117.5
1273,45.9769,-121.041,Pheromone trapping,1999,46,-121
1302,47.75026,-117.20738,Pheromone trapping,2013,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2021,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2018,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2001,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2009,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2022,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2020,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2004,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2007,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2008,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2019,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2006,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2002,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2000,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2016,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2010,47.75,-117.25
1302,47.75026,-117.20738,Pheromone trapping,2011,47.75,-117.25
805,44.94253,-117.01232,Pheromone trapping,1988,45,-117
805,44.94253,-117.01232,Pheromone trapping,1985,45,-117
805,44.94253,-117.01232,Pheromone trapping,1982,45,-117
805,44.94253,-117.01232,Pheromone trapping,1986,45,-117
805,44.94253,-117.01232,Pheromone trapping,1989,45,-117
805,44.94253,-117.01232,Pheromone trapping,1983,45,-117
1498,47.83894,-120.96229,Pheromone trapping,1983,47.75,-121
1498,47.83894,-120.96229,Pheromone trapping,1980,47.75,-121
352,48.65861,-120.55528,Pheromone trapping,2009,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2010,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2022,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1989,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1996,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2008,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2000,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1998,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2020,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1995,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1988,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2003,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2017,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1997,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1992,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2019,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2018,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2012,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2014,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2001,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1999,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2002,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1990,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1993,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2007,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2013,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2015,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2011,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2004,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2016,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,1991,48.75,-120.5
352,48.65861,-120.55528,Pheromone trapping,2006,48.75,-120.5
250,45.10372,-121.46297,Pheromone trapping,2018,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,1992,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,1983,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,1997,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,1986,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,1990,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,2013,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,1981,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,2016,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,1991,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,2000,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,2014,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,1987,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,1982,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,2011,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,2009,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,2010,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,2001,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,2017,45,-121.5
250,45.10372,-121.46297,Pheromone trapping,2021,45,-121.5
